12/16/21 01:00:31.681811 AM,6.12
12/16/21 01:00:32.063833 AM,5.142
12/16/21 01:00:32.239843 AM,16.832
12/16/21 01:00:32.286846 AM,20.0
12/16/21 01:00:32.336849 AM,20.0
12/16/21 01:00:32.370851 AM,17.244
12/16/21 01:00:32.850878 AM,11.456
12/16/21 01:00:32.954884 AM,20.0
12/16/21 01:00:33.301904 AM,20.0
12/16/21 01:00:33.341906 AM,20.0
12/16/21 01:00:33.377908 AM,9.228
12/16/21 01:00:33.763930 AM,5.26
12/16/21 01:00:33.864936 AM,16.93
12/16/21 01:00:33.964942 AM,20.0
12/16/21 01:00:34.063948 AM,20.0
12/16/21 01:00:34.180954 AM,17.166
12/16/21 01:00:34.788989 AM,11.124
12/16/21 01:00:34.893995 AM,20.0
12/16/21 01:00:34.997001 AM,20.0
12/16/21 01:00:35.100007 AM,20.0
12/16/21 01:00:35.202013 AM,10.108
12/16/21 01:00:35.950055 AM,16.286
12/16/21 01:00:35.990058 AM,20.0
12/16/21 01:00:36.025060 AM,20.0
12/16/21 01:00:36.125065 AM,17.948
12/16/21 01:00:36.719099 AM,10.03
12/16/21 01:00:36.824105 AM,20.0
12/16/21 01:00:36.927111 AM,20.0
12/16/21 01:00:37.030117 AM,20.0
12/16/21 01:00:37.134123 AM,12.218
12/16/21 01:00:37.751158 AM,15.132
12/16/21 01:00:37.843164 AM,20.0
12/16/21 01:00:37.950170 AM,20.0
12/16/21 01:00:38.053176 AM,18.73
12/16/21 01:00:38.677211 AM,9.13
12/16/21 01:00:38.767217 AM,20.0
12/16/21 01:00:38.867222 AM,20.0
12/16/21 01:00:38.972228 AM,20.0
12/16/21 01:00:39.080234 AM,13.608
12/16/21 01:00:39.690269 AM,13.744
12/16/21 01:00:39.791275 AM,20.0
12/16/21 01:00:39.894281 AM,20.0
12/16/21 01:00:39.991287 AM,19.96
12/16/21 01:00:40.098293 AM,6.666
12/16/21 01:00:40.607322 AM,6.862
12/16/21 01:00:40.706327 AM,18.3
12/16/21 01:00:40.812334 AM,20.0
12/16/21 01:00:40.911339 AM,20.0
12/16/21 01:00:41.016345 AM,15.972
12/16/21 01:00:41.633381 AM,12.122
12/16/21 01:00:41.728386 AM,20.0
12/16/21 01:00:41.832392 AM,20.0
12/16/21 01:00:41.934398 AM,20.0
12/16/21 01:00:42.039404 AM,8.388
12/16/21 01:00:42.548433 AM,5.806
12/16/21 01:00:42.648439 AM,17.146
12/16/21 01:00:42.756445 AM,20.0
12/16/21 01:00:42.853450 AM,20.0
12/16/21 01:00:42.961456 AM,16.97
12/16/21 01:00:43.576492 AM,11.378
12/16/21 01:00:43.671497 AM,20.0
12/16/21 01:00:43.780503 AM,20.0
12/16/21 01:00:43.878509 AM,20.0
12/16/21 01:00:43.981515 AM,9.13
