12/16/21 01:00:31.679811 AM,7.468
12/16/21 01:00:32.238843 AM,16.188
12/16/21 01:00:32.285846 AM,20.0
12/16/21 01:00:32.335849 AM,20.0
12/16/21 01:00:32.369851 AM,17.888
12/16/21 01:00:32.849878 AM,10.654
12/16/21 01:00:32.953884 AM,20.0
12/16/21 01:00:33.117893 AM,20.0
12/16/21 01:00:33.340906 AM,20.0
12/16/21 01:00:33.376908 AM,10.382
12/16/21 01:00:33.863936 AM,16.304
12/16/21 01:00:33.963942 AM,20.0
12/16/21 01:00:34.062948 AM,20.0
12/16/21 01:00:34.179954 AM,17.83
12/16/21 01:00:34.787989 AM,10.478
12/16/21 01:00:34.892995 AM,20.0
12/16/21 01:00:34.996001 AM,20.0
12/16/21 01:00:35.099007 AM,20.0
12/16/21 01:00:35.201013 AM,11.202
12/16/21 01:00:35.949055 AM,15.66
12/16/21 01:00:35.989058 AM,20.0
12/16/21 01:00:36.024060 AM,20.0
12/16/21 01:00:36.124065 AM,18.572
12/16/21 01:00:36.719099 AM,9.326
12/16/21 01:00:36.823105 AM,20.0
12/16/21 01:00:36.927111 AM,20.0
12/16/21 01:00:37.030117 AM,20.0
12/16/21 01:00:37.133123 AM,13.138
12/16/21 01:00:37.750158 AM,14.486
12/16/21 01:00:37.843164 AM,20.0
12/16/21 01:00:37.949170 AM,20.0
12/16/21 01:00:38.053176 AM,19.434
12/16/21 01:00:38.157182 AM,5.65
12/16/21 01:00:38.677211 AM,8.426
12/16/21 01:00:38.767217 AM,19.96
12/16/21 01:00:38.866222 AM,20.0
12/16/21 01:00:38.971228 AM,20.0
12/16/21 01:00:39.079234 AM,14.486
12/16/21 01:00:39.689269 AM,13.06
12/16/21 01:00:39.790275 AM,20.0
12/16/21 01:00:39.893281 AM,20.0
12/16/21 01:00:39.990287 AM,20.0
12/16/21 01:00:40.098293 AM,7.762
12/16/21 01:00:40.606322 AM,6.236
12/16/21 01:00:40.705327 AM,17.712
12/16/21 01:00:40.812334 AM,20.0
12/16/21 01:00:40.910339 AM,20.0
12/16/21 01:00:41.015345 AM,16.638
12/16/21 01:00:41.632380 AM,11.436
12/16/21 01:00:41.728386 AM,20.0
12/16/21 01:00:41.831392 AM,20.0
12/16/21 01:00:41.933398 AM,20.0
12/16/21 01:00:42.038404 AM,9.442
12/16/21 01:00:42.548433 AM,5.2
12/16/21 01:00:42.647439 AM,16.618
12/16/21 01:00:42.755445 AM,20.0
12/16/21 01:00:42.853450 AM,20.0
12/16/21 01:00:42.960456 AM,17.596
12/16/21 01:00:43.575492 AM,10.734
12/16/21 01:00:43.670497 AM,20.0
12/16/21 01:00:43.778503 AM,20.0
12/16/21 01:00:43.877509 AM,20.0
12/16/21 01:00:43.980515 AM,10.206
12/16/21 01:00:44.594550 AM,16.324
12/16/21 01:00:44.698556 AM,20.0
12/16/21 01:00:44.795561 AM,20.0
12/16/21 01:00:44.900567 AM,17.772
12/16/21 01:00:45.517603 AM,10.89
12/16/21 01:00:45.627609 AM,20.0
12/16/21 01:00:45.720614 AM,20.0
12/16/21 01:00:45.817620 AM,20.0
12/16/21 01:00:45.920626 AM,10.01
12/16/21 01:00:46.534661 AM,16.56
12/16/21 01:00:46.637667 AM,20.0
12/16/21 01:00:46.737672 AM,20.0
12/16/21 01:00:46.842678 AM,17.596
12/16/21 01:00:47.453713 AM,10.694
12/16/21 01:00:47.560720 AM,20.0
12/16/21 01:00:47.665726 AM,20.0
12/16/21 01:00:47.762731 AM,20.0
12/16/21 01:00:47.865737 AM,10.4
12/16/21 01:00:48.475772 AM,15.796
12/16/21 01:00:48.578778 AM,20.0
12/16/21 01:00:48.696785 AM,20.0
12/16/21 01:00:48.783789 AM,18.318
12/16/21 01:00:49.398825 AM,9.678
12/16/21 01:00:49.498830 AM,20.0
12/16/21 01:00:49.600836 AM,20.0
12/16/21 01:00:49.710843 AM,20.0
12/16/21 01:00:49.805848 AM,12.904
12/16/21 01:00:50.417883 AM,14.546
12/16/21 01:00:50.520889 AM,20.0
12/16/21 01:00:50.624895 AM,20.0
12/16/21 01:00:50.729901 AM,19.354
12/16/21 01:00:50.830907 AM,5.806
12/16/21 01:00:51.338936 AM,7.976
12/16/21 01:00:51.440941 AM,19.414
12/16/21 01:00:51.545947 AM,20.0
12/16/21 01:00:51.646953 AM,20.0
12/16/21 01:00:51.753959 AM,15.112
12/16/21 01:00:52.360994 AM,11.984
12/16/21 01:00:52.466000 AM,20.0
12/16/21 01:00:52.566006 AM,20.0
12/16/21 01:00:52.669012 AM,20.0
12/16/21 01:00:52.772018 AM,8.836
12/16/21 01:00:53.283047 AM,5.318
12/16/21 01:00:53.383053 AM,16.774
12/16/21 01:00:53.487059 AM,20.0
12/16/21 01:00:53.587064 AM,20.0
12/16/21 01:00:53.694070 AM,17.498
12/16/21 01:00:54.304105 AM,10.068
12/16/21 01:00:54.407111 AM,20.0
12/16/21 01:00:54.508117 AM,20.0
12/16/21 01:00:54.611123 AM,20.0
12/16/21 01:00:54.716129 AM,11.946
12/16/21 01:00:55.329164 AM,14.76
12/16/21 01:00:55.427169 AM,20.0
12/16/21 01:00:55.536176 AM,20.0
12/16/21 01:00:55.633181 AM,19.296
12/16/21 01:00:55.740187 AM,5.708
12/16/21 01:00:56.247216 AM,8.23
12/16/21 01:00:56.347222 AM,19.688
12/16/21 01:00:56.453228 AM,20.0
12/16/21 01:00:56.552234 AM,20.0
12/16/21 01:00:56.658240 AM,14.82
12/16/21 01:00:57.268275 AM,12.336
12/16/21 01:00:57.373281 AM,20.0
12/16/21 01:00:57.472286 AM,20.0
12/16/21 01:00:57.575292 AM,20.0
12/16/21 01:00:57.677298 AM,8.544
12/16/21 01:00:58.187327 AM,5.454
12/16/21 01:00:58.292333 AM,17.008
12/16/21 01:00:58.394339 AM,20.0
12/16/21 01:00:58.495345 AM,20.0
12/16/21 01:00:58.602351 AM,17.4
12/16/21 01:00:59.210386 AM,10.186
12/16/21 01:00:59.315392 AM,20.0
12/16/21 01:00:59.414398 AM,20.0
12/16/21 01:00:59.519404 AM,20.0
12/16/21 01:00:59.619409 AM,11.868
12/16/21 01:01:00.233444 AM,14.82
12/16/21 01:01:00.335450 AM,20.0
12/16/21 01:01:00.441456 AM,20.0
12/16/21 01:01:00.540462 AM,19.218
12/16/21 01:01:00.644468 AM,5.592
12/16/21 01:01:01.155497 AM,8.27
12/16/21 01:01:01.255503 AM,19.59
12/16/21 01:01:01.360509 AM,20.0
12/16/21 01:01:01.460515 AM,20.0
12/16/21 01:01:01.565521 AM,14.8
12/16/21 01:01:02.182556 AM,12.474
12/16/21 01:01:02.277561 AM,20.0
12/16/21 01:01:02.380567 AM,20.0
12/16/21 01:01:02.482573 AM,20.0
12/16/21 01:01:02.586579 AM,8.426
12/16/21 01:01:03.095608 AM,5.61
12/16/21 01:01:03.197614 AM,17.008
12/16/21 01:01:03.300620 AM,20.0
12/16/21 01:01:03.402626 AM,20.0
12/16/21 01:01:03.507632 AM,17.42
12/16/21 01:01:04.117667 AM,10.342
12/16/21 01:01:04.221672 AM,20.0
12/16/21 01:01:04.322678 AM,20.0
12/16/21 01:01:04.426684 AM,20.0
12/16/21 01:01:04.527690 AM,11.632
12/16/21 01:01:05.144725 AM,15.132
12/16/21 01:01:05.242731 AM,20.0
12/16/21 01:01:05.348737 AM,20.0
12/16/21 01:01:05.446743 AM,18.944
12/16/21 01:01:05.549748 AM,5.318
12/16/21 01:01:06.064778 AM,8.818
12/16/21 01:01:06.169784 AM,20.0
12/16/21 01:01:06.268790 AM,20.0
12/16/21 01:01:06.368795 AM,20.0
12/16/21 01:01:06.469801 AM,14.076
12/16/21 01:01:07.406855 AM,13.314
12/16/21 01:01:07.421856 AM,20.0
12/16/21 01:01:07.442857 AM,20.0
12/16/21 01:01:07.463858 AM,20.0
12/16/21 01:01:07.494860 AM,7.312
12/16/21 01:01:08.004889 AM,6.686
12/16/21 01:01:08.114895 AM,18.142
12/16/21 01:01:08.206900 AM,20.0
12/16/21 01:01:08.320907 AM,20.0
12/16/21 01:01:08.411912 AM,16.208
12/16/21 01:01:09.031948 AM,11.516
12/16/21 01:01:09.126953 AM,20.0
12/16/21 01:01:09.230959 AM,20.0
12/16/21 01:01:09.331965 AM,20.0
12/16/21 01:01:09.435971 AM,9.658
12/16/21 01:01:10.057006 AM,16.344
12/16/21 01:01:10.151012 AM,20.0
12/16/21 01:01:10.256018 AM,20.0
12/16/21 01:01:10.358023 AM,17.948
12/16/21 01:01:10.967058 AM,9.97
12/16/21 01:01:11.077065 AM,20.0
12/16/21 01:01:11.172070 AM,20.0
12/16/21 01:01:11.275076 AM,20.0
12/16/21 01:01:11.377082 AM,12.708
12/16/21 01:01:11.989117 AM,14.33
12/16/21 01:01:12.100123 AM,20.0
12/16/21 01:01:12.196129 AM,20.0
12/16/21 01:01:12.296134 AM,19.53
12/16/21 01:01:12.401140 AM,6.08
12/16/21 01:01:12.912170 AM,7.878
12/16/21 01:01:13.012175 AM,19.198
12/16/21 01:01:13.119181 AM,20.0
12/16/21 01:01:13.217187 AM,20.0
12/16/21 01:01:13.319193 AM,15.348
12/16/21 01:01:13.932228 AM,12.278
12/16/21 01:01:14.037234 AM,20.0
12/16/21 01:01:14.140240 AM,20.0
12/16/21 01:01:14.241246 AM,20.0
12/16/21 01:01:14.341251 AM,8.484
12/16/21 01:01:14.852281 AM,5.63
12/16/21 01:01:14.955286 AM,17.086
12/16/21 01:01:15.057292 AM,20.0
12/16/21 01:01:15.165298 AM,20.0
12/16/21 01:01:15.261304 AM,17.068
12/16/21 01:01:15.874339 AM,11.066
12/16/21 01:01:15.977345 AM,20.0
12/16/21 01:01:16.081351 AM,20.0
12/16/21 01:01:16.185357 AM,20.0
12/16/21 01:01:16.286363 AM,10.108
12/16/21 01:01:16.903398 AM,16.148
12/16/21 01:01:17.003404 AM,20.0
12/16/21 01:01:17.112410 AM,20.0
12/16/21 01:01:17.208415 AM,17.966
12/16/21 01:01:17.817450 AM,10.048
12/16/21 01:01:17.919456 AM,20.0
12/16/21 01:01:18.022462 AM,20.0
12/16/21 01:01:18.128468 AM,20.0
12/16/21 01:01:18.233474 AM,12.004
12/16/21 01:01:18.840509 AM,15.172
12/16/21 01:01:18.942514 AM,20.0
12/16/21 01:01:19.047520 AM,20.0
12/16/21 01:01:19.149526 AM,18.73
12/16/21 01:01:19.797563 AM,9.248
12/16/21 01:01:19.868567 AM,20.0
12/16/21 01:01:19.972573 AM,20.0
12/16/21 01:01:20.074579 AM,20.0
12/16/21 01:01:20.182585 AM,13.392
12/16/21 01:01:20.787620 AM,14.33
12/16/21 01:01:20.886626 AM,20.0
12/16/21 01:01:20.987631 AM,20.0
12/16/21 01:01:21.091637 AM,19.57
12/16/21 01:01:21.194643 AM,6.022
12/16/21 01:01:21.704672 AM,8.172
12/16/21 01:01:21.806678 AM,19.608
