2021-12-20 01:04:29.380240,20.0,20.0,20.0,20.0
2021-12-20 01:04:29.480246,15.602,14.976,13.782,12.786
2021-12-20 01:04:29.584252,0.0,0.0,0.0,0.0
2021-12-20 01:04:29.683258,0.0,0.0,0.0,0.0
2021-12-20 01:04:29.784263,0.0,0.0,0.0,0.0
2021-12-20 01:04:29.887269,0.0,0.0,0.0,0.0
2021-12-20 01:04:29.988275,2.914,3.324,4.144,4.712
2021-12-20 01:04:30.091281,18.24,19.414,20.0,20.0
2021-12-20 01:04:30.185286,20.0,20.0,20.0,20.0
2021-12-20 01:04:30.277292,20.0,20.0,20.0,20.0
2021-12-20 01:04:30.371297,19.804,19.238,17.928,17.048
2021-12-20 01:04:30.476303,0.0,0.0,0.0,0.0
2021-12-20 01:04:30.577309,0.0,0.0,0.0,0.0
2021-12-20 01:04:30.676314,0.0,0.0,0.0,0.0
2021-12-20 01:04:30.778320,0.0,0.0,0.0,0.0
2021-12-20 01:04:30.880326,0.0,0.196,1.056,1.642
2021-12-20 01:04:30.982332,11.886,12.982,14.116,14.74
2021-12-20 01:04:31.086338,20.0,20.0,20.0,20.0
2021-12-20 01:04:31.195344,20.0,20.0,20.0,20.0
2021-12-20 01:04:31.343353,20.0,20.0,20.0,20.0
2021-12-20 01:04:31.393355,7.684,6.256,4.478,3.284
2021-12-20 01:04:31.499361,0.0,0.0,0.0,0.0
2021-12-20 01:04:31.599367,0.0,0.0,0.0,0.0
2021-12-20 01:04:31.699373,0.0,0.0,0.0,0.0
2021-12-20 01:04:31.800379,0.0,0.0,0.0,0.0
2021-12-20 01:04:31.902384,8.348,9.208,10.42,11.202
2021-12-20 01:04:32.005390,20.0,20.0,20.0,20.0
2021-12-20 01:04:32.108396,20.0,20.0,20.0,20.0
2021-12-20 01:04:32.210402,20.0,20.0,20.0,20.0
2021-12-20 01:04:32.314408,12.63,11.612,9.736,8.622
2021-12-20 01:04:32.416414,0.0,0.0,0.0,0.0
2021-12-20 01:04:32.525420,0.0,0.0,0.0,0.0
2021-12-20 01:04:32.641427,0.0,0.0,0.0,0.0
2021-12-20 01:04:32.721431,0.0,0.0,0.0,0.0
2021-12-20 01:04:32.826437,5.24,5.866,7.174,7.82
2021-12-20 01:04:32.927443,20.0,20.0,20.0,20.0
2021-12-20 01:04:33.030449,20.0,20.0,20.0,20.0
2021-12-20 01:04:33.131455,20.0,20.0,20.0,20.0
2021-12-20 01:04:33.235461,15.464,14.74,13.432,12.434
2021-12-20 01:04:33.337467,0.0,0.0,0.0,0.0
2021-12-20 01:04:33.437472,0.0,0.0,0.0,0.0
2021-12-20 01:04:33.540478,0.0,0.0,0.0,0.0
2021-12-20 01:04:33.640484,0.0,0.0,0.0,0.0
2021-12-20 01:04:33.744490,3.578,4.046,4.868,5.474
2021-12-20 01:04:33.848496,19.296,20.0,20.0,20.0
2021-12-20 01:04:33.948502,20.0,20.0,20.0,20.0
2021-12-20 01:04:34.050507,20.0,20.0,20.0,20.0
2021-12-20 01:04:34.176515,17.81,17.184,15.856,15.112
2021-12-20 01:04:34.257519,0.0,0.0,0.0,0.0
2021-12-20 01:04:34.358525,0.0,0.0,0.0,0.0
2021-12-20 01:04:34.458531,0.0,0.0,0.0,0.0
2021-12-20 01:04:34.559536,0.0,0.0,0.0,0.0
2021-12-20 01:04:34.664542,2.014,2.464,3.46,3.95
2021-12-20 01:04:34.764548,17.146,18.358,19.062,19.706
2021-12-20 01:04:34.867554,20.0,20.0,20.0,20.0
2021-12-20 01:04:34.970560,20.0,20.0,20.0,20.0
2021-12-20 01:04:35.075566,20.0,19.668,18.476,17.654
2021-12-20 01:04:35.263577,0.0,0.0,0.0,0.0
2021-12-20 01:04:35.282578,0.0,0.0,0.0,0.0
2021-12-20 01:07:31.149637,12.904,12.004,8.152,7.058
2021-12-20 01:07:31.173638,0.0,0.0,0.0,0.0
2021-12-20 01:07:31.188639,0.0,0.0,0.0,0.0
2021-12-20 01:07:31.204640,0.0,0.0,0.0,0.0
2021-12-20 01:07:31.218641,0.0,0.0,0.0,0.0
2021-12-20 01:07:31.228641,4.574,5.064,6.12,6.862
2021-12-20 01:07:31.240642,20.0,20.0,20.0,20.0
2021-12-20 01:07:31.251643,20.0,20.0,20.0,20.0
2021-12-20 01:07:31.262643,20.0,20.0,20.0,20.0
